iter	Logloss
125	0.006242669997
126	0.006204691137
127	0.006165475622
128	0.006135230699
129	0.006130982527
130	0.006087968076
131	0.006074726304
132	0.006059225318
133	0.006021081384
134	0.006016429749
135	0.006011099278
136	0.005988389321
137	0.005947700819
138	0.00593279988
139	0.005914717109
140	0.005853949016
141	0.00585361305
142	0.005846860311
143	0.005832374974
144	0.005815839163
145	0.005779943327
146	0.00575423436
147	0.005715024252
148	0.005707088044
149	0.00569467907
150	0.005669346169
151	0.005654268328
152	0.00564985808
153	0.005623195374
154	0.005577449633
155	0.005554861805
156	0.005505686311
157	0.005457099825
158	0.005428585499
159	0.005409333628
160	0.00540215566
161	0.005381628899
162	0.005353580508
163	0.00533533734
164	0.005326769467
165	0.005309621091
166	0.00529725954
167	0.005289631642
168	0.005277210994
169	0.005266254956
170	0.005254626942
171	0.00524078608
172	0.005236886832
173	0.005218452852
174	0.005206594145
175	0.005177818975
176	0.005168340386
177	0.005127520489
178	0.005101236071
179	0.005081748813
180	0.005054598621
181	0.005037122285
182	0.005029760909
183	0.005009069334
184	0.004999314567
185	0.004996892346
186	0.004985788708
187	0.004963311515
188	0.004952344025
189	0.00494298348
190	0.004934562811
191	0.00493225105
192	0.004923503983
193	0.004914079108
194	0.004909708003
195	0.004899317844
196	0.004896906862
197	0.004886945569
198	0.004877149335
199	0.004861872716
200	0.004852218826
201	0.004830109122
202	0.004802523807
203	0.004799264077
204	0.004794293139
205	0.004786050079
206	0.004769478027
207	0.004755272981
208	0.004751324876
209	0.004723241439
210	0.004717790503
211	0.004708571788
212	0.004706416471
213	0.004696048046
214	0.004672724187
215	0.004659785369
216	0.004645957302
217	0.004638692961
218	0.004632773619
219	0.004606861569
220	0.004590835071
221	0.004587604979
222	0.004575650692
223	0.004572633941
224	0.004561119181
225	0.004552251758
226	0.004544372096
227	0.004543180592
228	0.004525276004
229	0.004504921086
230	0.004492810774
231	0.00449219691
232	0.004489029205
233	0.004487419081
234	0.004473798389
235	0.004471492714
236	0.004466823236
237	0.0044472472
238	0.004442852205
239	0.004426240455
240	0.00442069207
241	0.004404586815
242	0.004394146078
243	0.004391763152
244	0.004376857171
245	0.004375860388
246	0.00437239541
247	0.004363255625
248	0.004351671178
249	0.004346607258
250	0.004334354161
251	0.00430521157
252	0.004293746213
253	0.004287502326
254	0.00425961517
255	0.004255925266
256	0.004251289904
257	0.004250493252
258	0.004237059204
259	0.004228811575
260	0.004222954236
261	0.00421481468
262	0.004210735855
263	0.004206772566
264	0.004188712907
265	0.004179540557
266	0.0041773446
267	0.004169541307
268	0.004167890642
269	0.004157657539
270	0.004149563277
271	0.004132409062
272	0.004130555261
273	0.004106295052
274	0.004093986499
275	0.00408951628
276	0.00408326277
277	0.004079979787
278	0.004076276271
279	0.004073103017
280	0.004068972851
281	0.00406429746
282	0.004050688718
283	0.004044839713
284	0.004032346976
285	0.004029056025
286	0.004022126475
287	0.004017595625
288	0.004011144677
289	0.003997968887
290	0.003983472395
291	0.003979133535
292	0.003975979992
293	0.003971881005
294	0.003959397988
295	0.00395657551
296	0.003954775225
297	0.003951408659
298	0.003949132654
299	0.003941385005
300	0.003934620362
301	0.003933526645
302	0.003923151921
303	0.003918262745
304	0.003915663145
305	0.003890211641
306	0.003887576668
307	0.003883758608
308	0.003881586695
309	0.003879609848
310	0.003876532564
311	0.00387403536
312	0.003860326239
313	0.003838630832
314	0.003836674145
315	0.003833694048
316	0.003830652789
317	0.003811150164
318	0.003804790233
319	0.00379630544
320	0.003794050418
321	0.00379182647
322	0.003788929858
323	0.003786163886
324	0.00378444802
325	0.00376661798
326	0.003759812788
327	0.003744029632
328	0.003740746918
329	0.003738968848
330	0.003716525076
331	0.003712502629
332	0.003698666989
333	0.003696923385
334	0.003694609242
335	0.003692925153
336	0.003690786146
337	0.003688041035
338	0.003684754472
339	0.003681256114
340	0.003674758429
341	0.003660091247
342	0.003656728987
343	0.003651192909
344	0.003649449693
345	0.003647718256
346	0.003647102485
347	0.003645477732
348	0.003644609313
349	0.003642710698
350	0.003639933039
351	0.003635909065
352	0.00362715197
353	0.003626002417
354	0.003624578699
355	0.00361835147
356	0.003598830503
357	0.003590041008
358	0.003577343907
359	0.003576353907
360	0.00357422422
361	0.003571497011
362	0.00356393652
363	0.003560355196
364	0.003556779546
365	0.003554469698
366	0.003553636539
367	0.003548233066
368	0.0035460823
369	0.003528760955
370	0.003525899542
371	0.00352078478
372	0.003519398146
373	0.003504227182
374	0.003502608006
375	0.00349683515
376	0.003494591359
377	0.003494019553
378	0.003485044495
379	0.003484016933
380	0.003482699621
381	0.003479299557
382	0.003471087717
383	0.003468960388
384	0.003466478428
385	0.003465438345
386	0.003463138587
387	0.00346039153
388	0.003457484773
389	0.003452712007
390	0.003452114177
391	0.003449982227
392	0.003437884345
393	0.003435503572
394	0.003427545455
395	0.003412249876
396	0.003407790393
397	0.003406816097
398	0.003401543265
399	0.003401001248
400	0.003399401062
401	0.00339643416
402	0.003395261853
403	0.003389013244
404	0.003386432728
405	0.0033794596
406	0.003374704914
407	0.003347772342
408	0.003323276481
409	0.003319686237
410	0.003317822872
411	0.003309370804
412	0.003308855178
413	0.003306862428
414	0.003304438312
415	0.003303563342
416	0.003291971313
417	0.003282728793
418	0.003281982831
419	0.003277739561
420	0.003272590713
421	0.003271587144
422	0.003268640881
423	0.003266656256
424	0.003264683838
425	0.003264445285
426	0.0032438959
427	0.003242584993
428	0.00324216241
429	0.003239918869
430	0.003238152233
431	0.003236436228
432	0.003227773757
433	0.00322569503
434	0.003219863819
435	0.003213638865
436	0.003209179291
437	0.003205567406
438	0.003203043985
439	0.003201803956
440	0.003201420472
441	0.003199472104
442	0.003197768064
443	0.003189255502
444	0.003184456942
445	0.003180573494
446	0.003179355195
447	0.003176753147
448	0.003173722739
449	0.003171347858
450	0.003168926392
451	0.003167406672
452	0.003165929081
453	0.003161855097
454	0.003160203353
455	0.003155200267
456	0.00315268415
457	0.003150285199
458	0.003148746529
459	0.003147050711
460	0.003145355187
461	0.00314272331
462	0.003140394371
463	0.003136118074
464	0.003135260346
465	0.003126865916
466	0.003120946825
467	0.003119573286
468	0.003112844761
469	0.003109998035
470	0.003107736867
471	0.003101410117
472	0.003096466131
473	0.003090036724
474	0.003082062474
475	0.003079440171
476	0.003078594461
477	0.003076920673
478	0.003075196637
479	0.003073967476
480	0.003066502186
481	0.00306400229
482	0.003060200937
483	0.003057000083
484	0.003056602774
485	0.003054537469
486	0.00304965066
487	0.003047713517
488	0.003043146057
489	0.003037983825
490	0.003037057768
491	0.003035053833
492	0.003031168395
493	0.003026606456
494	0.003024621111
495	0.003022089027
496	0.003021318186
497	0.003016712124
498	0.003014895668
499	0.003012622858
500	0.003010476482
501	0.003008820438
502	0.003005284047
503	0.003002682422
504	0.003001090286
505	0.002991534332
506	0.00299041725
507	0.002989529861
508	0.002985615216
509	0.002983739079
510	0.002978675973
511	0.002971203731
512	0.002964488773
513	0.002960469125
514	0.002958389623
515	0.002956249045
516	0.002956066137
517	0.002954371782
518	0.002950790558
519	0.002945930472
520	0.0029439344
521	0.002938273411
522	0.002935962475
523	0.002934779679
524	0.00293380678
525	0.002932480878
526	0.002928438157
527	0.002925261341
528	0.002924280399
529	0.002920718997
530	0.002918846772
531	0.002917785715
532	0.002916101454
533	0.002912150542
534	0.002909362445
535	0.002906086857
536	0.002901066041
537	0.00290065574
538	0.002898219798
539	0.002896471108
540	0.002891858528
541	0.002890261472
542	0.002888241319
543	0.002887975993
544	0.002881966239
545	0.00287892953
546	0.002877070816
547	0.002873718782
548	0.002872823986
549	0.002871604717
550	0.002869686847
551	0.002865349152
552	0.002863221831
553	0.002861569719
554	0.002859540407
555	0.002855032008
556	0.002848858754
557	0.002846112575
558	0.002844403991
559	0.002842278305
560	0.002839784931
561	0.002839154525
562	0.00283857389
563	0.002837717312
564	0.002828693258
565	0.002822637294
566	0.002820233863
567	0.002814693344
568	0.002814447905
569	0.002814003392
570	0.002811428095
571	0.0028054792
572	0.002804735129
573	0.002799663099
574	0.00279746571
575	0.002794469334
576	0.002792630222
577	0.002791715071
578	0.002786336077
579	0.00278622951
580	0.002785423634
581	0.002780810025
582	0.002780718664
583	0.00278038161
584	0.002778583523
585	0.00277628228
586	0.002775974343
587	0.002775550181
588	0.002774162347
589	0.002773320444
590	0.002771789702
591	0.00277100053
592	0.00276692012
593	0.002763038402
594	0.00276275219
595	0.002759747048
596	0.002756682421
597	0.002756171724
598	0.002754341112
599	0.002749571782
600	0.002748015554
601	0.002746984615
602	0.002744290455
603	0.002738998093
604	0.002738782437
605	0.002735179997
606	0.002733138302
607	0.002731114851
608	0.002730490299
609	0.002726992842
610	0.002726645327
611	0.002724499435
612	0.002721537368
613	0.002719390437
614	0.002718895421
615	0.002715942223
616	0.002714455088
617	0.002712930796
618	0.002710937813
619	0.002710308891
620	0.002708441976
621	0.002702791329
622	0.002698395014
623	0.002696728361
624	0.002694186741
625	0.002690720833
626	0.00268891125
627	0.002680397751
628	0.00267757031
629	0.002677311104
630	0.002673242994
631	0.0026696394
632	0.002665927903
633	0.002662111083
634	0.002654840531
635	0.002653945216
636	0.002653258254
637	0.002652822078
638	0.002651821762
639	0.002651443052
640	0.002650768525
641	0.002646812097
642	0.002644085222
643	0.00264316145
644	0.002635852876
645	0.002633716541
646	0.002632454162
647	0.002627976736
648	0.002625062873
649	0.002623979398
650	0.002622325725
651	0.002615648056
652	0.00261487973
653	0.002612284588
654	0.002611517343
655	0.002610344125
656	0.002607243391
657	0.002604973252
658	0.002603527198
659	0.002599758743
660	0.00259557189
661	0.0025927179
662	0.002591433037
663	0.002590762378
664	0.002590273914
665	0.002588577305
666	0.002587604717
667	0.002581281247
668	0.002579724647
669	0.002579230214
670	0.002578520083
671	0.002576760503
672	0.00257592603
673	0.002574517928
674	0.002572851689
675	0.002571357289
676	0.002569558241
677	0.002566100889
678	0.002564657558
679	0.002563390751
680	0.002561951425
681	0.002560806218
682	0.002558973907
683	0.002554715953
684	0.002554418498
685	0.002553708404
686	0.002550267469
687	0.002548649436
688	0.002544322839
689	0.002543763804
690	0.00254257535
691	0.002541738062
692	0.002538737202
693	0.002535699307
694	0.002533880427
695	0.00253136779
696	0.002528227652
697	0.002520864542
698	0.002519284555
699	0.002518329317
700	0.002516268834
701	0.002512764397
702	0.0025114271
703	0.002509935346
704	0.002509845455
705	0.002508992882
706	0.002508205384
707	0.002507055156
708	0.002502602506
709	0.002498290668
710	0.002495519406
711	0.002494428679
712	0.002493129958
713	0.002492354199
714	0.002490280382
715	0.00248330276
716	0.002480483732
717	0.002480065785
718	0.002478329668
719	0.002476676254
720	0.002473037359
721	0.002472192334
722	0.002470682203
723	0.002469193111
724	0.002468440985
725	0.00246812858
726	0.002459043308
727	0.002457703894
728	0.002454929473
729	0.002454030321
730	0.002452080615
731	0.002451070377
732	0.002447155319
733	0.002444863316
734	0.002444374845
735	0.002440882476
736	0.0024396744
737	0.00243903692
738	0.002437476964
739	0.002436288828
740	0.002435010394
741	0.002432774813
742	0.002424790028
743	0.002424351421
744	0.002422665597
745	0.002420704985
746	0.002418629359
747	0.002415397068
748	0.002413593809
749	0.00241224181
750	0.002410967339
751	0.002409724169
752	0.002408591533
753	0.002408006804
754	0.002406406331
755	0.002398654165
756	0.002397603902
757	0.002394631198
758	0.002393154596
759	0.002392715846
760	0.002391373178
761	0.002386824255
762	0.002383885178
763	0.002383316938
764	0.002376335315
765	0.002375562192
766	0.002374431303
767	0.002373833544
768	0.002373468267
769	0.002370541859
770	0.0023675191
771	0.002366502163
772	0.002366405916
773	0.002365837974
774	0.002362999295
775	0.002361861199
776	0.002354867508
777	0.00235433279
778	0.002352939527
779	0.002351785931
780	0.002349480983
781	0.002347774506
782	0.002346390752
783	0.002346091663
784	0.002344118185
785	0.002342801248
786	0.002341614516
787	0.002339222038
788	0.002336492481
789	0.002335909535
790	0.002329778065
791	0.002329190188
792	0.002328080459
793	0.002326575883
794	0.002326280524
795	0.002323541223
796	0.002319828684
797	0.002317797815
798	0.002316974579
799	0.002313339798
800	0.002312803265
801	0.002311425476
802	0.00230899969
803	0.002306960233
804	0.002297593361
805	0.002297102386
806	0.00229665782
807	0.002293172447
808	0.002290808463
809	0.002290141775
810	0.002289780754
811	0.002288500038
812	0.002288029961
813	0.00228724398
814	0.002285420886
815	0.002284630945
816	0.002283339366
817	0.002282182371
818	0.002280870049
819	0.002276763673
820	0.002275021976
821	0.002270873268
822	0.002269795911
823	0.00226871049
824	0.002268528444
825	0.002268031826
826	0.002266971199
827	0.002264085481
828	0.002263644109
829	0.002262784288
830	0.002261346355
831	0.002258758512
832	0.002255955941
833	0.002254075371
834	0.002252798731
835	0.002250811175
836	0.002248468757
837	0.002247433036
838	0.002245825031
839	0.002242635302
840	0.002241079041
841	0.002239880272
842	0.002236342892
843	0.002235546278
844	0.002235072899
845	0.002232385795
846	0.002232281652
847	0.002229763161
848	0.002227408491
849	0.002226020573
850	0.002222606427
851	0.002221141487
852	0.00221918681
853	0.002217785814
854	0.002216015109
855	0.00221519236
856	0.002211756802
857	0.002210827555
858	0.002209997451
859	0.002208746443
860	0.002208244612
861	0.002208081331
862	0.002202679513
863	0.002201847979
864	0.002201432754
865	0.002201198569
866	0.002200432054
867	0.002199179732
868	0.002197641821
869	0.002195887864
870	0.00219218418
871	0.002191372134
872	0.002188551134
873	0.002188147848
874	0.002188037258
875	0.002187736004
876	0.002187128432
877	0.00218606573
878	0.002185357736
879	0.002181566364
880	0.002180376565
881	0.002178988196
882	0.002174839547
883	0.002173144984
884	0.00217276493
885	0.002171844939
886	0.002171458461
887	0.002169987044
888	0.002169083188
889	0.002166568583
890	0.00216619133
891	0.00216539497
892	0.002164381329
893	0.002159602637
894	0.002158056195
895	0.002157251955
896	0.002150789725
897	0.002149184709
898	0.002147669132
899	0.002146744304
900	0.002145828422
901	0.002141655408
902	0.002139906981
903	0.002139011269
904	0.002137885554
905	0.002136688676
906	0.002135138787
907	0.002134254458
908	0.002131323508
909	0.002130043289
910	0.002129356597
911	0.002128582561
912	0.002126816956
913	0.002125016045
914	0.002120510758
915	0.002118899401
916	0.002118164797
917	0.002114324577
918	0.002113324152
919	0.002113069995
920	0.002107679754
921	0.002106483432
922	0.002104578611
923	0.002103740573
924	0.002102561577
925	0.002099741808
926	0.002096214146
927	0.00209572918
928	0.002094912161
929	0.002093840406
930	0.002085147305
931	0.002084400309
932	0.002079219495
933	0.002078735298
934	0.002077260806
935	0.002075470492
936	0.002070461298
937	0.002067176411
938	0.002061901466
939	0.002061093084
940	0.002060254412
941	0.002059374914
942	0.002058279893
943	0.002057497321
944	0.002057008466
945	0.002053764473
946	0.002052904171
947	0.002052412137
948	0.002049515432
949	0.002046492073
950	0.002046141291
951	0.002045906324
952	0.002042921564
953	0.00204134052
954	0.002040896818
955	0.002040677718
956	0.002039652444
957	0.002039256087
958	0.00203847
959	0.002037847164
960	0.002037612196
961	0.002036773638
962	0.002035915005
963	0.002034566738
964	0.002032793445
965	0.002031341642
966	0.002030628649
967	0.00203017796
968	0.002029755546
969	0.002029051789
970	0.002025783313
971	0.00202541976
972	0.002024803723
973	0.002024154276
974	0.002023405083
975	0.002023231043
976	0.002021639709
977	0.002021185557
978	0.002021087792
979	0.002019274284
980	0.002017639561
981	0.002016986824
982	0.002014308572
983	0.002013047295
984	0.002012796293
985	0.002011523167
986	0.002010714885
987	0.002010131816
988	0.002009749239
989	0.00200865392
990	0.002008564931
991	0.002007215526
992	0.002006868834
993	0.002006224152
994	0.002005960787
995	0.002005321886
996	0.002003006635
997	0.002002743486
998	0.002001979711
999	0.002000170284
